126-21-12:[11.667191124707738, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.263695625]
45-16-3:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
90-42-16:[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
45-16-0:[0.0, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0]
45-16-1:[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30-4-13:[0.0, 0.0, 0.0, 0.1499999999999999, 0.0, 0.0, 0.0, 0.0, 0.0]
90-42-10:[0.0, 0.0, 0.0, 2.9250000000000003, 0.0, 0.0, 0.0, 0.0, 0.0]
30-4-14:[0.0, 0.0, 0.0, 1.5, 4.0, 0.0, 0.0, 0.0, 0.0]
30-4-15:[0.0, 0.0, 0.0, 0.0, 3.575, 0.0, 0.0, 0.0, 0.0]
90-42-12:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0]
30-4-16:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
90-42-13:[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
65-13-18:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
126-21-16:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5]
65-13-15:[0.0, 2.92875, 0.0, 2.9817937500000005, 0.0, 0.0, 0.0, 0.0, 0.0]
126-21-14:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6425, 0.0]
9-14-13:[0.0, 0.0, 0.0, 6.855787900664928, 1.5750000000000002, 0.0, 0.0, 10.1968018655918, 6.78978703125]
9-14-14:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5]
9-14-15:[0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 1.5789722800781252, 0.0, 0.0]
65-13-11:[0.0, 0.0, 0.0, 0.0, 1.5750000000000002, 0.0, 0.0, 0.0, 0.0]
9-14-16:[0.0, 0.0, 0.0, 3.0566250000000004, 0.0, 0.0, 0.0, 0.0, 0.0]
9-14-17:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 5.7787500000000005]
9-14-18:[0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0]
9-14-19:[0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0]
90-42-19:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9-14-10:[0.0, 0.0, 0.0, 2.9175000000000004, 1.5, 0.0, 0.0, 0.0, 0.0]
9-14-11:[0.0, 0.0, 2.999625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30-4-21:[1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30-4-22:[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
